GEOID,NAME,variable,estimate,moe,coverage_all,coverage_na,coverage_4050,coverage_5060,coverage_6070,coverage_7080,coverage_8090,coverage_90,noise4050n,noise5060n,noise6070n,noise7080n,noise8090n,noise90n,noise4050p,noise5060p,noise6070p,noise7080p,noise8090p,noise90p
"50001960100","Census Tract 9601, Addison County, Vermont",B01003_001,3910,332,235529.33818478,232935.087557763,853.504693971016,1721.46472071644,19.2812123298645,0,0,0,15.3082442882464,29.588090894425,0.367401545231489,0,0,0,0.00362377231027336,0.00730891843022077,8.18633146870977e-05,0,0,0
"50001960200","Census Tract 9602, Addison County, Vermont",B01003_001,2729,23,175809.365924616,171822.070976508,1689.72754512638,1676.46510704398,584.715941833438,29.5457155257463,6.84063857793808,0,27.5538803424983,28.0790233507477,11.0208168136071,0.472149787588792,0.111136855223712,0,0.00961113497133546,0.0095356985006295,0.00332585206003277,0.000168055412579186,3.89094093022965e-05,0
"50001960300","Census Tract 9603, Addison County, Vermont",B01003_001,2607,21,7268.72219669317,6748.01775047302,181.469174040947,231.656724568918,107.419186203122,0,0.159361407160759,0,76.6267795308198,107.265948160278,56.4229274073086,0,0.0921373934913051,0,0.0249657600236125,0.0318703505650977,0.0147782764695549,0,2.19242671336729e-05,0
"50001960400","Census Tract 9604, Addison County, Vermont",B01003_001,5014,246,400052.47573924,391955.182403271,2959.99069540482,4005.77839912684,1093.52424143747,29,8,1,39.3095161410557,51.4983237204941,14.4654856856648,0.43551759023902,0.120142783514212,0.0150178479392766,0.00739900606772944,0.0100131323815075,0.00273345200380722,7.24904900198708e-05,1.99973765572058e-05,2.49967206965072e-06
"50001960500","Census Tract 9605, Addison County, Vermont",B01003_001,3881,17,119170.227062104,117232.661583796,604.568668049878,1278.99681028162,53.9999999767169,0,0,0,27.7394359568743,58.6684102486267,4.62881536186589,0,0,0,0.00507315193529685,0.0107325197057407,0.000453133314486139,0,0,0
"50001960600","Census Tract 9606, Addison County, Vermont",B01003_001,2793,240,590841.275291134,587608.323947074,1327.16183336079,1872.78951069917,28,5,0,0,6.24879581571482,7.27334564871226,0.0916220904832846,0.0163610875863008,0,0,0.00224622396718449,0.00316969986529185,4.73900540990525e-05,8.46250966054509e-06,0,0
"50001960700","Census Tract 9607, Addison County, Vermont",B01003_001,3687,306,79646.7245759088,77648.3613443285,669.481918208317,1001.1870411267,327.69427224528,0,0,0,52.310867450549,77.0635636430688,33.9198944170129,0,0,0,0.00840564281548395,0.0125703479516285,0.00411434712463242,0,0,0
"50001960800","Census Tract 9608, Addison County, Vermont",B01003_001,5034,308,34460.4079615444,32213.8075211693,1193.12943144912,832.133997811441,200.337011087033,13.000000027474,6,2,196.635700012929,97.0059853552903,18.1262319919155,0.664195488435071,0.609250140556857,0.361469122701501,0.0346231951978218,0.0241475376246285,0.00581354147956101,0.000377244519042873,0.000174112854574897,5.80376181916323e-05
"50001960900","Census Tract 9609, Addison County, Vermont",B01003_001,4979,342,531055.39961467,524662.558700529,2126.46535133105,4066.59365972131,199.781903088093,0,0,0,20.283654121933,39.7709414669283,1.8170093968861,0,0,0,0.00400422508249421,0.00765756955427251,0.000376197856632384,0,0,0
"50001961000","Census Tract 9610, Addison County, Vermont",B01003_001,2313,195,149232.336068228,145356.24297724,1551.64608196773,1734.79292499365,562.552627056837,23.0000000298023,4,0.101456940174103,24.0544321884349,27.3471584045147,8.69146180511625,0.350212534832967,0.06348378634245,0.00184371387358417,0.0103975192163334,0.011624778990262,0.00376964297335426,0.000154122093346357,2.68038422863744e-05,6.79858955821193e-07
"50003970401","Census Tract 9704.01, Bennington County, Vermont",B01003_001,2319,309,100622.813053889,97506.0858176661,1092.46711218897,1461.70147194465,545.01028238638,13.5483697028831,4,0,30.692318289096,42.4416741790524,16.7899649340284,0.412996332443226,0.115883105136381,0,0.0108570519848605,0.0145265415225653,0.00541636897086645,0.000134645109709139,3.97524167591874e-05,0
"50003970402","Census Tract 9704.02, Bennington County, Vermont",B01003_001,1920,308,19902.5663774124,18299.6466996023,585.15363571886,717.071192476933,291.69484961431,8,1,0,58.1915473777236,70.6170180275884,28.8311895038415,0.823254341306567,0.102906792663321,0,0.0294009136622177,0.036029081821867,0.0146561425337265,0.000401958212237355,5.02447765296694e-05,0
"50003970500","Census Tract 9705, Bennington County, Vermont",B01003_001,1356,186,261167.964162569,258448.203491472,1085.83727702044,1362.55466539413,271.368728682399,0,0,0,5.63888134682087,7.57247946177861,1.54633574958956,0,0,0,0.00415762048190774,0.00521715850473138,0.00103905825338318,0,0,0
"50003970601","Census Tract 9706.01, Bennington County, Vermont",B01003_001,1949,191,545611.766186847,541606.108406207,1542.62642606767,1568.08129987959,894.950054692963,0,0,0,4.87605845417975,5.45640432914975,1.04159748945394,0,0,0,0.00282733350281047,0.0028739873240611,0.00164026897907199,0,0,0
"50003970800","Census Tract 9708, Bennington County, Vermont",B01003_001,3446,19,124572.145059978,120747.598338662,1564.0587194882,1711.50644889773,533.981552930549,12,2,1,72.321818298638,73.4391365186561,16.2125093768977,0.621085777227654,0.0313741378985637,0.12389730640835,0.0125554450293454,0.0137390782511908,0.00428652450893777,9.63297211766106e-05,1.60549535294351e-05,8.02747676471755e-06
