GEOID,NAME,variable,estimate,moe,coverage_all,coverage_na,coverage_4050,coverage_5060,coverage_6070,coverage_7080,coverage_8090,coverage_90,noise4050n,noise5060n,noise6070n,noise7080n,noise8090n,noise90n,noise4050p,noise5060p,noise6070p,noise7080p,noise8090p,noise90p
"54001965500","Census Tract 9655, Barbour County, West Virginia",B01003_001,3889,460,379684.826228234,373393.523727118,2870.16848200231,2885.30221957467,472.094232114498,58.7375674247742,5,0,31.9807802628894,30.3846564862827,6.39569170133218,0.806012929690062,0.0597654992950599,0,0.00755934470838455,0.00759920339255347,0.00124338451131759,0.000154700855465491,1.31688170150746e-05,0
"54001965600","Census Tract 9656, Barbour County, West Virginia",B01003_001,3958,329,44281.3178697194,43015.4760300837,390.246630192563,721.93809421275,153.657115230308,0,0,0,35.6722633624114,68.796667022904,14.9970675790355,0,0,0,0.0088128955723656,0.0163034464407038,0.00347002127810162,0,0,0
"54001965700","Census Tract 9657, Barbour County, West Virginia",B01003_001,4993,518,475525.58195819,470862.555228466,1694.46520931371,2810.21046340377,158.351057006046,0,0,0,21.3752183294884,31.3733394208364,2.36990220556273,0,0,0,0.00356335236967902,0.00590969354757208,0.000333002183297825,0,0,0
"54001965800","Census Tract 9658, Barbour County, West Virginia",B01003_001,3703,483,87169.3246237442,85778.3055660285,511.054162852368,812.920170592584,67.0447242707014,0,0,0,34.9060101823305,45.9973405689795,4.01092589425349,0,0,0,0.00586277529461506,0.00932575965342688,0.000769132083563706,0,0,0
"54003971101","Census Tract 9711.01, Berkeley County, West Virginia",B01003_001,6646,1014,28611.7613778074,24119.6283412399,1535.46140591738,1555.012685776,761.517024481257,443.449698488694,195.692221904173,1,423.129835296064,440.123392015985,252.261005611929,137.422738150206,57.9939547418326,0.085457312589898,0.0536653925510629,0.0543487227242897,0.0266155240995378,0.0154988605082053,0.00683957269600191,3.49506619601422e-05
"54003971103","Census Tract 9711.03, Berkeley County, West Virginia",B01003_001,1802,267,9336.60801301779,8388.24803500484,355.712828036398,447.234926415607,127.882771428209,14.835502512753,2.6939496199775,0,68.6538960645951,86.3180007425882,24.6818495316853,2.86330704798863,0.519942275442105,0,0.03809872145649,0.0479012212777959,0.0136969198289042,0.00158896062596483,0.000288536223885741,0
"54003971104","Census Tract 9711.04, Berkeley County, West Virginia",B01003_001,3763,695,25528.281924038,24836.1874858613,255.844881194644,368.493191042602,64.478353278053,2.67077276503505,0.607239896431565,0,43.0499050614938,58.849545531495,10.799741320115,0.472077727302244,0.10733389002149,0,0.0100220172260685,0.01443470391541,0.002525761563975,0.000104620153169031,2.37869472860911e-05,0
"54003971105","Census Tract 9711.05, Berkeley County, West Virginia",B01003_001,4245,679,17835.5810416963,16973.1576297701,329.167223326906,426.719727895506,105.868256520826,0.661615802222514,0.00658838078379631,0,84.0118548661798,106.018781997163,26.6698117567911,0.12700717503146,0.00122023093847321,0,0.0184556489949709,0.0239251935161469,0.00593578960356407,3.70952760482418e-05,3.69395354622531e-07,0
"54003971203","Census Tract 9712.03, Berkeley County, West Virginia",B01003_001,3035,627,66622.2983204153,63365.362941791,1304.19949278331,1475.86094454086,434.87494126712,32.000000033062,8,2,46.5911708520928,57.6895611314603,14.8258314096727,1.09907917507562,0.246442288009883,0.0616105720024709,0.0195760207267371,0.0221526573196681,0.00652746831362104,0.000480319665334272,0.000120079916209503,3.00199790523758e-05
"54003971204","Census Tract 9712.04, Berkeley County, West Virginia",B01003_001,2719,572,69506.1803074994,69320.7892215294,72.4085702579468,78.2375908101676,34.7449249018828,0,0,0,2.24223199011297,2.42273571096611,1.07592487783618,0,0,0,0.00104175729320194,0.00112562063494268,0.000499882524808142,0,0,0
"54003971205","Census Tract 9712.05, Berkeley County, West Virginia",B01003_001,3739,657,52430.8381623973,45418.2220620838,3868.41194527507,2423.19267722275,588.220555319916,105.999999906169,19.3515093624592,7.4394132271409,249.762101846622,159.982645446249,40.5351634398998,7.51817964177498,1.19686516556077,0.469416045782278,0.0737812341144195,0.0462169357223939,0.0112189805834876,0.00202171095525593,0.000369086401070312,0.000141890030521701
