GEOID,NAME,variable,estimate,moe,coverage_all,coverage_na,coverage_4050,coverage_5060,coverage_6070,coverage_7080,coverage_8090,coverage_90,noise4050n,noise5060n,noise6070n,noise7080n,noise8090n,noise90n,noise4050p,noise5060p,noise6070p,noise7080p,noise8090p,noise90p
"28001000101","Census Tract 1.01, Adams County, Mississippi",B01003_001,5109,419,341345.444514321,332529.142487396,3516.96927682636,3812.17722636128,1396.44619735083,71.7093263864517,8,11,65.9983354963326,78.4791963818908,27.2907038119706,1.06211171823171,0.121628581536225,0.294877034550865,0.0103032553483479,0.0111680917018986,0.00409100581183306,0.000210078463148915,2.34366684207041e-05,3.22254190784682e-05
"28001000102","Census Tract 1.02, Adams County, Mississippi",B01003_001,2658,700,287229.913306441,285662.58624344,544.014515781018,914.547041980593,108.765505239367,0,0,0,6.95544805841288,11.1173072737498,2.12893199372491,0,0,0,0.00189400369034898,0.00318402436380252,0.000378670536043115,0,0,0
"28001000200","Census Tract 2, Adams County, Mississippi",B01003_001,3973,686,257279.0500691,256243.511844133,470.870850686349,564.151925235841,0.51544904478942,0,0,0,14.453207497292,22.784513922073,0.00352962946104139,0,0,0,0.00183019507635729,0.00219276278066294,2.00346295064048e-06,0,0,0
"28001000300","Census Tract 3, Adams County, Mississippi",B01003_001,2018,536,3245.99388787226,3111.27089557241,69.6118710057635,65.1111212940887,0,0,0,0,49.3421513498265,68.8485807061952,0,0,0,0,0.0214454719911361,0.0200589167888942,0,0,0,0
"28001000400","Census Tract 4, Adams County, Mississippi",B01003_001,3087,617,4314.6822992047,3809.86849470012,251.698544451618,233.832371944329,19.2828881086316,0,0,0,148.211474212261,175.717839601234,16.3763121337082,0,0,0,0.0583353598242939,0.0541945746474613,0.00446913278231074,0,0,0
"28001000500","Census Tract 5, Adams County, Mississippi",B01003_001,3998,697,22605.5015410674,21147.5752619941,538.044378538317,647.731004899812,268.860222031843,3.29067360330373,0,0,101.406172843077,105.286739241978,54.449665350967,0.626566103899091,0,0,0.0238014793682348,0.0286536887369245,0.0118935747363713,0.00014556959054085,0,0
"28001000600","Census Tract 6, Adams County, Mississippi",B01003_001,2334,480,7170.76654153767,5737.07981853111,596.152380376882,622.68455632923,188.850112516666,25.9996737837791,0,0,195.20562159592,158.805429641461,47.4069230888764,4.96644405074766,0,0,0.0831364927199325,0.0868365400996172,0.0263361122444477,0.00362578723392714,0,0
"28001000700","Census Tract 7, Adams County, Mississippi",B01003_001,1362,238,4516.59513932419,3283.64063485377,554.279692903161,533.315759445615,134.359052121639,9,2,0,142.953880737829,99.9097528624305,24.1730334453687,1.61922324973949,0.359827388830997,0,0.12272069463948,0.118079159852573,0.0297478627100819,0.00199265148244982,0.000442811440544405,0
"28001000800","Census Tract 8, Adams County, Mississippi",B01003_001,2737,365,465677.970415918,461177.78042794,1825.15794130471,1792.26081088698,827.771235767155,54.0000000195578,1,0,39.9534454083924,41.373352642065,10.2871283743739,1.01541209169524,0.0490715834915312,0,0.0039193564163548,0.00384871289764089,0.00177756150892823,0.000115959962570976,2.14740671349958e-06,0
"28001000900","Census Tract 9, Adams County, Mississippi",B01003_001,3827,477,9655.98720480188,8330.3512244787,550.377477242146,452.930203316979,302.327973605987,20.0003261580714,0,0,214.26990070171,169.535074903409,114.471914143758,10.3002790622083,0,0,0.0569985715151368,0.0469066697905045,0.0313098979103494,0.0020712875580578,0,0
