GEOID,NAME,variable,estimate,moe,coverage_all,coverage_na,coverage_4050,coverage_5060,coverage_6070,coverage_7080,coverage_8090,coverage_90,noise4050n,noise5060n,noise6070n,noise7080n,noise8090n,noise90n,noise4050p,noise5060p,noise6070p,noise7080p,noise8090p,noise90p
"37001020100","Census Tract 201, Alamance County, North Carolina",B01003_001,4048,518,5047.47248745748,1282.42094958461,2953.63419405762,615.778486676805,190.034273666432,4.60458347201347,1,0,2211.64542865425,469.706913058062,124.126384169518,3.29962063405707,0.493581063810154,0,0.585170934838602,0.121997393389852,0.0376493926690338,0.000912255288851094,0.000198118960030968,0
"37001020200","Census Tract 202, Alamance County, North Carolina",B01003_001,4030,762,3843.91551868994,2710.39593618678,699.812239885214,333.976559005328,93.7567948411799,3.98663282394409,0,1.98735594749451,713.405902911261,342.439594158804,104.651924052278,4.83601097101007,0,2.52542758861486,0.182057133275322,0.0868844690736471,0.0243909613479574,0.00103712810662987,0,0.000517013430142144
"37001020301","Census Tract 203.01, Alamance County, North Carolina",B01003_001,3847,809,5572.35771000685,5010.46974182649,195.938744576182,307.54656925408,58.402654350095,0,0,0,151.046700630665,208.861033326662,47.8418804048714,0,0,0,0.0351626285987196,0.0551914620810841,0.0104807798403206,0,0,0
"37001020302","Census Tract 203.02, Alamance County, North Carolina",B01003_001,3732,505,7188.12500732818,5803.800865275,613.583375579095,599.572667474533,167.379650511433,3.00000009477512,0.788448393344879,0,272.644757806696,280.913613833374,77.8802165279109,1.203190856391,0.316217955879711,0,0.085360699063185,0.0834115526459651,0.0232855786927456,0.00041735502536707,0.00010968762960314,0
"37001020400","Census Tract 204, Alamance County, North Carolina",B01003_001,6639,773,13129.8683247579,11859.174398658,435.573098832167,628.376815073006,206.744012194802,0,0,0,241.879954992406,323.796418785269,99.1859908575599,0,0,0,0.0331742168358872,0.0478585770649448,0.01574608420139,0,0,0
"37001020501","Census Tract 205.01, Alamance County, North Carolina",B01003_001,4063,642,7997.14188103588,6896.60521419496,482.299646857311,444.170363177414,170.300273974121,2.76638281345367,1.00000001862645,0,238.456138061944,225.923249758911,88.5708587169248,1.24977677180218,0.433056665776017,0,0.0603090021450061,0.0555411382947579,0.0212951422530047,0.0003459214372592,0.000125044676398428,0
"37001020502","Census Tract 205.02, Alamance County, North Carolina",B01003_001,4188,649,6108.95490755973,4977.1234015696,432.729781287184,560.310196447422,124.396111742441,13.3954165130854,1,0,271.23640395227,352.287621115565,74.8652464724908,7.37307971335601,0.542573023155026,0,0.0708353209076217,0.0917194847442805,0.0203629120896772,0.00219275092315852,0.000163694120374422,0
"37001020601","Census Tract 206.01, Alamance County, North Carolina",B01003_001,3245,459,6210.9655228386,4462.47307475754,1302.89383199652,378.853953609949,62.2036907782131,4.5409716963768,0,0,730.791634945754,203.836494855213,33.8672503779169,2.28807018379249,0,0,0.209773154786578,0.0609975940482763,0.0100151402466301,0.00073112170397324,0,0
"37001020602","Census Tract 206.02, Alamance County, North Carolina",B01003_001,2800,456,3128.96697766847,1830.65986156626,1029.56232542515,260.52341411501,7.66348672799177,0.557889834046364,0,0,856.601483819011,236.092489792163,7.03754969548761,0.446754840116391,0,0,0.32904224709726,0.0832617972558911,0.00244920664957039,0.000178298409036606,0,0
"37001020701","Census Tract 207.01, Alamance County, North Carolina",B01003_001,5330,645,7602.12515647839,1755.04330605478,4283.55232102523,1065.71429465624,362.290412878815,56.0468968907371,79.4779249725907,0,2939.61733188081,691.718328017231,237.030812334281,35.4944405857001,54.4384669683254,0,0.56346774524948,0.140186365354437,0.0476564651885635,0.00737253014612302,0.0104546983029951,0
"37001020702","Census Tract 207.02, Alamance County, North Carolina",B01003_001,5259,766,8391.72657528951,0,2346.28456394067,3680.05111364333,1863.57246029685,402.367727320641,99.4507100880146,0,2564.03069668986,2007.42237844566,581.981944878316,84.7906918848258,20.7742881013388,0,0.279594972844993,0.438533248268563,0.222072590613756,0.047948145558682,0.0118510427140059,0
"37001020801","Census Tract 208.01, Alamance County, North Carolina",B01003_001,1666,246,13395.36265759,1915.46110594828,7097.85227903519,3784.52521217584,486.334015402239,54.588161598891,56.6018834295683,0,882.769821104649,470.686696930331,60.4860421006251,6.78920605200803,7.03965545421271,0,0.529873842199669,0.282525028169466,0.0363061477194628,0.00407515369268189,0.00422548346591399,0
"37001020802","Census Tract 208.02, Alamance County, North Carolina",B01003_001,5854,833,5265.80666477246,1476.64923641138,2455.74952752943,1157.33660856933,172.218154791536,3.84049339499325,0,0.0126440757885575,2873.82681403812,1378.26262292158,175.37598116255,3.3444824186705,0,0.0140006217359199,0.466357708109199,0.219783346075304,0.0327049900908159,0.000729326699494235,0,2.40116597389431e-06
"37001020901","Census Tract 209.01, Alamance County, North Carolina",B01003_001,3297,400,8830.28260554504,4519.73082721955,3084.65321161396,756.646939789424,308.141485724565,68.0273527343234,93.0827884632163,0,859.378100131868,315.754505737666,126.020152644135,26.5443809419105,31.6364966229444,0,0.349326669304664,0.0856877377077696,0.0348959936492934,0.00770387039386543,0.010541314771145,0
