GEOID,NAME,variable,estimate,moe,coverage_all,coverage_na,coverage_4050,coverage_5060,coverage_6070,coverage_7080,coverage_8090,coverage_90,noise4050n,noise5060n,noise6070n,noise7080n,noise8090n,noise90n,noise4050p,noise5060p,noise6070p,noise7080p,noise8090p,noise90p
"48001950100","Census Tract 9501, Anderson County, Texas",B01003_001,4958,736,545788.409811481,532283.821558662,7143.90816221711,4231.5612455527,1989.89481634198,117.224028706783,19,3,79.0112901859014,60.4080832684844,39.9917437694986,1.12557407799787,0.138822999906583,0.0219194210378814,0.0130891532941945,0.00775311671974551,0.00364590889174306,0.000214779256208965,3.48120254267817e-05,5.49663559370237e-06
"48001950401","Census Tract 9504.01, Anderson County, Texas",B01003_001,4867,838,18639.692867442,18618.8383920424,20.7846069335938,0.0698684660019353,0,0,0,0,5.42705733754309,0.0182433169070819,0,0,0,0,0.00111507239316686,3.74837002405628e-06,0,0,0,0
"48001950402","Census Tract 9504.02, Anderson County, Texas",B01003_001,7335,352,82122.2037564648,82084.5072389638,4.33125019818544,33.3652673028409,0,0,0,0,0.386859080132628,2.98012260353002,0,0,0,0,5.27415242171272e-05,0.000406288016841175,0,0,0,0
"48001950500","Census Tract 9505, Anderson County, Texas",B01003_001,4397,575,25806.3127356444,22083.9884130841,2230.24310835311,979.246935012954,484.793773457493,26.7069528992724,1.33355283737183,0,585.064743917889,251.317162839447,130.131884972707,8.00346508963126,0.251708883195248,0,0.0864223855302134,0.0379460229380384,0.0187858598174657,0.00103489999415469,5.1675450539274e-05,0
"48001950600","Census Tract 9506, Anderson County, Texas",B01003_001,4704,915,23340.0270079117,15967.7329898324,4142.33549394317,2279.89852006844,766.366511796754,179.27930307202,3,1.4141891989857,933.604945288137,592.912986090881,182.19896230558,45.8136250535007,0.88990130617046,0.417568098563164,0.177477750670084,0.0976819143909136,0.0328348596827662,0.00768119518504622,0.00012853455563625,6.05907267590701e-05
"48001950700","Census Tract 9507, Anderson County, Texas",B01003_001,2497,457,7465.58844801222,293.746760675444,2989.66254932602,3358.02137344921,665.023002005013,104.515480573289,45.0327482983157,9.58653368492378,926.626664817848,1215.4834034296,223.441525133459,35.243453746281,15.8968511026276,3.06984537409778,0.400459062288927,0.449799958413635,0.0890784439345945,0.0139996306119871,0.00603204269990346,0.00128409619036478
"48001950800","Census Tract 9508, Anderson County, Texas",B01003_001,6049,625,11698.9491545118,5800.11414544214,3585.31214075314,1667.9641170053,550.673859067659,82.8811156783413,10.004499450326,1.99927711486816,2254.47547337715,820.270123324785,256.047368399089,31.7284215679074,5.71506695701063,1.00841430610856,0.30646446047425,0.142573841032725,0.0470703694660719,0.00708449234061144,0.000855162230230539,0.000170893734852855
"48001950901","Census Tract 9509.01, Anderson County, Texas",B01003_001,6475,853,327739.069253359,312915.976101147,7129.66317618117,5636.52636090168,1433.73485782703,588.941155834422,32.2276014685631,2,122.028018611148,100.829109519158,24.3471683505327,11.5574858947998,0.556191477609542,0.0283773214770819,0.0217540837972832,0.0171982131204027,0.00437462296177657,0.00179698184038943,9.83331085365641e-05,6.1024155727186e-06
"48001950902","Census Tract 9509.02, Anderson County, Texas",B01003_001,4253,661,495938.410590366,472138.195901987,12026.5094783303,8830.44266274541,2611.48009915952,264.380850077912,58.4015980660915,9,113.99981575289,84.2773267827677,29.760846189841,2.5556961878375,0.433016863794965,0.0935400921702577,0.0242500060925185,0.0178055227709296,0.00526573470292573,0.000533092102632649,0.000117759779881881,1.81474146946722e-05
"48001951001","Census Tract 9510.01, Anderson County, Texas",B01003_001,4216,730,401957.150719342,397355.393921114,1966.80914272759,2240.88832542673,394.046142281964,0,0.0131877912208438,0,22.3515219597178,31.9925252071063,6.5183743333367,0,7.32322164334257e-05,0,0.00489308161133044,0.00557494330282827,0.000980318776707368,0,3.2808947912092e-08,0
"48001951002","Census Tract 9510.02, Anderson County, Texas",B01003_001,3326,616,290754.235752275,280770.60672556,5215.70075438704,3632.58158517274,931.359801070468,167.000073887953,34.9868122264743,1.99999997019768,137.198056353638,93.3606686134317,29.1966618782053,2.02952566793699,0.609724220669542,0.127579275248477,0.0179385202794805,0.0124936497512206,0.00320325445529879,0.000574368498728386,0.000120331221094517,6.87866150951519e-06
